hashtag,tweet,party,polarity
#IndiaWantsModiAgain,live   shri  dpradhanbjp s roadshow in nilgiri assembly constituency   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain,do really  indiawantsmodiagain who has only surgical strike and nationalism to sell while congress is talking about    ,bjp,p
#IndiaWantsModiAgain,  bjp india  in kerala and west bengal  our karyakartas are killed every now and then  however  it doesn t deter bjp karyakartas  pm modi  ,bjp,p
#IndiaWantsModiAgain,  thug_kamboh  remember me when u vote    indiawantsmodiagain  cskvkxip  gudipadwa  happyugadi   ,bjp,p
#IndiaWantsModiAgain,  kumaridiya  it is an honour for me to represent  rajsamand constituency for the ensuing lok sabha elections  thank you hon  pm  narendr  ,bjp,p
#IndiaWantsModiAgain,  bjp india  generation after generations the congress was able to give only slogans for eradication of poverty  people got poorer and th  ,bjp,p
#IndiaWantsModiAgain,  bjp india  live  pm modi addresses public meeting in sonepur  odisha  dial   to listen live   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain,  bjp india  let me tell you about the conspiracy of congress  they have planned to implement policy that will lead to inflation    congr  ,bjp,p
#IndiaWantsModiAgain,  arnabgoswamirtv  pm  narendramodi exposing  abpnewstv on the face of their reporters and also questioning their selective reporting or  ,bjp,p
#IndiaWantsModiAgain, indiawantsmodiagain surging india is defined by new pictures now  earlier in       of people didn t have bank    ,bjp,p
#IndiaWantsModiAgain,  bjp india  no party ever thought of carrying out air strike and surgical strike  it s indicative of strengthening india  a strong govt  ,bjp,p
#IndiaWantsModiAgain,  bjp india  live  pm modi addresses public meeting in sonepur  odisha  dial   to listen live   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain,  bjp india  let me tell you about the conspiracy of congress  they have planned to implement policy that will lead to inflation    congr  ,bjp,p
#IndiaWantsModiAgain,  bjp india  let me tell you about the conspiracy of congress  they have planned to implement policy that will lead to inflation    congr  ,bjp,p
#IndiaWantsModiAgain,  bjp india  i have travelled across india and i ve seen a wave  but some people can t see this massive wave  pm modi  indiawantsmodiagai  ,bjp,p
#IndiaWantsModiAgain,  bjp india  congress has planned to implement policy that will lead to inflation    senior leaders of congress have been heard stating t  ,bjp,p
#IndiaWantsModiAgain,  bjp india  people suppo and trust me because i ve given free lpg connection to the women and free electricity connection to the needy  ,bjp,p
#IndiaWantsModiAgain,  bjp india  mahanadi flows here but the region has no water or irrigation system  the farmers have to sell their paddy and cotton at dir  ,bjp,p
#IndiaWantsModiAgain,  vats    indiawantsmodiagain it is the modi govt that is taking farmers out of farm crisis  bringing dignity to every woman  removing  ,bjp,p
#IndiaWantsModiAgain,  bjp india  once our govt is formed in the state and the centre  odisha will be recognized for tourism instead of migration of masses  p  ,bjp,p
#IndiaWantsModiAgain,  bjp india  bjd is doing the same in odisha as congress has done in the country  therefore  bjp has forced them to shut down shops of th  ,bjp,p
#IndiaWantsModiAgain,  bjp india  live  pm modi addresses public meeting in balod  chhattisgarh  dial   to listen live   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain,  bjp india  pm modi addresses public meeting in sundargarh  odisha   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain,  bjp india  i have toured about      states since elections were announced  i have never seen such a pro incumbency wave during the gu  ,bjp,p
#IndiaWantsModiAgain,  bjp india  pm modi addresses public meeting in sundargarh  odisha   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain,  bjp india  i have toured about      states since elections were announced  i have never seen such a pro incumbency wave during the gu  ,bjp,p
#IndiaWantsModiAgain, indiawantsmodiagain modi govt has been running a battle against decades of scams  amp  loot by congress govt  cronies    ,bjp,p
#IndiaWantsModiAgain,  bjp india  i have travelled across india and i ve seen a wave  but some people can t see this massive wave  pm modi  indiawantsmodiagai  ,bjp,p
#IndiaWantsModiAgain,  rao_inderjits  by nominating me again for lok sabha elections  pm  narendramodi has sent out an important message  he wants clean peopl  ,bjp,p
#IndiaWantsModiAgain,  dpradhanbjp  hon  pm shri   narendramodi s address at  vijaysankalpsabha in sonepur   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain,  bjp india  if the media of this country is unbiased  then it is its responsibility to question the congress on the issue of national se  ,bjp,p
#IndiaWantsModiAgain,  bjp india  live  pm modi addresses public meeting in sonepur  odisha  dial   to listen live   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain,  bjp india  black money was a blight that no one dared to touch   demonetisation might not suit political arithmetic but it had to be do  ,bjp,p
#IndiaWantsModiAgain,  bjp india  today is the  th founding day of bjp  it s not made of borrowed ideology from outside  it has taken birth from the aspirati  ,bjp,p
#IndiaWantsModiAgain,  bjp india  if the media of this country is unbiased  then it is its responsibility to question the congress on the issue of national se  ,bjp,p
#IndiaWantsModiAgain,chowkidar sher hai       chowkidarsherhai  gudipadwa    happyugadi   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain,  bjp india  we have to understand the way employment data is collected in our country  for many years  we ve been doing a sample survey  ,bjp,p
#IndiaWantsModiAgain, indiawantsmodiagain it is the modi govt that is taking farmers out of farm crisis  bringing dignity to every woman    ,bjp,p
#IndiaWantsModiAgain,  bjp india  pulwama has convinced the world that what india says is right  because of that  the entire world supported us when the air s  ,bjp,p
#IndiaWantsModiAgain,  dpradhanbjp  my address at  vijaysankalpsabha in sonepur   indiawantsmodiagain  watch live    ,bjp,p
#IndiaWantsModiAgain,  bjp india  today is the  th founding day of bjp  it s not made of borrowed ideology from outside  it has taken birth from the aspirati  ,bjp,p
#IndiaWantsModiAgain,  bjp india  live  pm modi addresses public meeting in balod  chhattisgarh  dial   to listen live   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain, indiawantsmodiagain comprehensive model of farmer welfare from sowing to harvesting has been hallmark of modi govt    ,bjp,p
#IndiaWantsModiAgain,  bjp india  live  pm modi addresses public meeting in sonepur  odisha  dial   to listen live   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain,  sengarankur   yeah  sickularism at its peak n this is why  indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain,  bjp india  the congress party has become like the main protagonist in the ghajini movie  they do not remember the promises they have ma  ,bjp,p
#IndiaWantsModiAgain,  dpradhanbjp  hon  pm shri   narendramodi s address at  vijaysankalpsabha in sonepur   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain,  bjp india  generation after generations the congress was able to give only slogans for eradication of poverty  people got poorer and th  ,bjp,p
#IndiaWantsModiAgain,  bjp india  hundreds of people were killed in panchayat elections in west bengal  but there was no single incident in kashmir  are condi  ,bjp,p
#IndiaWantsModiAgain,  bjp india  live  pm modi addresses public meeting in balod  chhattisgarh  dial   to listen live   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain,  bjp india  live  pm modi addresses public meeting in balod  chhattisgarh  dial   to listen live   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain, rahulgandhi plz pay in advance  indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain,  amritabhinder  watch  bjp india s broadcast  live  pm modi addresses public meeting in balod  chhattisgarh  dial   to listen l  ,bjp,p
#IndiaWantsModiAgain,  bjp india  live  pm modi addresses public meeting in balod  chhattisgarh  dial   to listen live   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain,  bjplive  there is an anger against the congress and i can sense it in this rally  pm  narendramodi  indiawantsmodiagain ,bjp,p
#IndiaWantsModiAgain,  shahnawazbjp  after campaigning in nagpur yesterday for  nitin_gadkari ji  i hv now arrived in pune  will be addressing a press confere  ,bjp,p
#IndiaWantsModiAgain,  desipoliticks  yes   indiawantsmodiagain in himalays so that he can play kabbaddi with magarmach  take cold shower in himalayas  spend  ,bjp,p
#IndiaWantsModiAgain,  bjp india  live  pm modi addresses public meeting in sonepur  odisha  dial   to listen live   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain,  bjp india  just look at the language of the people who give lessons on the use of graceful language  look at the kind of reports media  ,bjp,p
#IndiaWantsModiAgain,  bjp india  generation after generations  congress only gave slogans for the eradication of poverty  people got poorer  amp  their ministers  ,bjp,p
#IndiaWantsModiAgain, cskvkxip  indiawantsmodiagain  saudi aramco made whopping   billion profit  gdp of morocco   in     more than    ,bjp,p
#IndiaWantsModiAgain,  swamigeetika   narendramodi tell me if it s a modi wave or modi tsunami    indiawantsmodiagain   bjpfoundationday    ,bjp,p
#IndiaWantsModiAgain,remember me when u vote    indiawantsmodiagain  cskvkxip  gudipadwa  happyugadi   ,bjp,p
#IndiaWantsModiAgain,  bjp india  congress has planned to implement policy that will lead to inflation    senior leaders of congress have been heard stating t  ,bjp,p
#IndiaWantsModiAgain,  swamigeetika   narendramodi tell me if it s a modi wave or modi tsunami    indiawantsmodiagain   bjpfoundationday    ,bjp,p
#IndiaWantsModiAgain,  bjp india  today is the  th founding day of bjp  it s not made of borrowed ideology from outside  it has taken birth from the aspirati  ,bjp,p
#IndiaWantsModiAgain, indiawantsmodiagain it is the modi govt that is taking farmers out of farm crisis  bringing dignity to every woman    ,bjp,p
#IndiaWantsModiAgain,  bjp india  black money was a blight that no one dared to touch   demonetisation might not suit political arithmetic but it had to be do  ,bjp,p
#IndiaWantsModiAgain,  bjp india  glimpses of bjp national president shri  amitshah s  jan sampark abhiyan  in ahmedabad  gujarat   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain,  bjp india  mahanadi flows here but the region has no water or irrigation system  the farmers have to sell their paddy and cotton at dir  ,bjp,p
#IndiaWantsModiAgain,  knowthenation  under the able leadership of pm sh   narendramodi  india is marching towards a promising future  a future that is certai  ,bjp,p
#IndiaWantsModiAgain,  bjp india  today is the  th founding day of bjp  it s not made of borrowed ideology from outside  it has taken birth from the aspirati  ,bjp,p
#IndiaWantsModiAgain,  bjp india  live  pm modi addresses public meeting in sonepur  odisha  dial   to listen live   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain, indiawantsmodiagain bjp govt stands for the aspirations of common people  for the poor  for the oppressed  amp  for th    ,bjp,p
#IndiaWantsModiAgain,  bjp india  bjd is doing the same in odisha as congress has done in the country  therefore  bjp has forced them to shut down shops of th  ,bjp,p
#IndiaWantsModiAgain,  bjp india  glimpses of bjp national president shri  amitshah s  jan sampark abhiyan  in ahmedabad  gujarat   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain,  bjp india  live  pm modi addresses public meeting in balod  chhattisgarh  dial   to listen live   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain,  bjp india  mahanadi flows here but the region has no water or irrigation system  the farmers have to sell their paddy and cotton at dir  ,bjp,p
#IndiaWantsModiAgain,  bjp india  once our govt is formed in the state and the centre  odisha will be recognized for tourism instead of migration of masses  p  ,bjp,p
#IndiaWantsModiAgain,  bjp india  pulwama has convinced the world that what india says is right  because of that  the entire world supported us when the air s  ,bjp,p
#IndiaWantsModiAgain,  simplyirfan  today  public says  indiawantsmodiagain on twitter  let s watch again these advertisements   views  opinion  hate  love  c  ,bjp,p
#IndiaWantsModiAgain,  bjp india  live  pm modi addresses public meeting in balod  chhattisgarh  dial   to listen live   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain,  bjp india  this election isn t for electing an mla  mp or a pm  it s for building a new india and future of your children  pm modi  ind  ,bjp,p
#IndiaWantsModiAgain,remember me when u vote    indiawantsmodiagain  cskvkxip  gudipadwa  happyugadi   ,bjp,p
#IndiaWantsModiAgain, indiawantsmodiagain it is the modi govt that is taking farmers out of farm crisis  bringing dignity to every woman    ,bjp,p
#IndiaWantsModiAgain,  bjp india  generation after generations  congress only gave slogans for the eradication of poverty  people got poorer  amp  their ministers  ,bjp,p
#IndiaWantsModiAgain,  bjp india  i have toured about      states since elections were announced  i have never seen such a pro incumbency wave during the gu  ,bjp,p
#IndiaWantsModiAgain,  bjp india  live  pm modi addresses public meeting in balod  chhattisgarh  dial   to listen live   indiawantsmodiagain   ,bjp,p
#IndiaWantsModiAgain,  bjp india  pm modi addresses public meeting in sundargarh  odisha   indiawantsmodiagain   ,bjp,p
