,hashtag,tweet,party,polarity
5724,#IndiaWantsModiAgain,"RT @AjayKushwaha_: @narendramodi 39 years ago on this day, @BJP4India was born with an unwavering commitment to serve society and take the… ",bjp,p
5725,#IndiaWantsModiAgain,"RT @BJP4India: Glimpses of BJP National President Shri @AmitShah's 'Jan Sampark Abhiyan' in Ahmedabad, Gujarat. #IndiaWantsModiAgain https:… ",bjp,p
5726,#IndiaWantsModiAgain,"RT @BJP4India: LIVE: PM Modi addresses public meeting in Balod, Chhattisgarh. Dial 9345014501 to listen LIVE. #IndiaWantsModiAgain https://… ",bjp,p
5727,#IndiaWantsModiAgain,@BJP4India Namo again Namo only  #PhirEkBaarModiSarkar #IndiaWantsModiAgain #ModiLaoDeshBanao #BharatBoleModiModi ,bjp,p
5728,#IndiaWantsModiAgain,RT @BJP4India: The Congress party has become like the main protagonist in the Ghajini movie. They do not remember the promises they have ma… ,bjp,p
5729,#IndiaWantsModiAgain,RT @dpradhanbjp: Hon. PM Shri. @narendramodi’s address at #VijaySankalpSabha in Sonepur. #IndiaWantsModiAgain https://t.co/p031fxV7Ss ,bjp,p
5730,#IndiaWantsModiAgain,RT @prakashchand999: #IndiaWantsModiAgain And this type of Vikas too. https://t.co/J7jHoS0svp ,bjp,p
5731,#IndiaWantsModiAgain,RT @KumariDiya: It is an Honour for me to represent #Rajsamand constituency for the ensuing Lok Sabha elections. Thank you Hon. PM @narendr… ,bjp,p
5732,#IndiaWantsModiAgain,RT @imtanmay_: #IndiaWantsModiAgain The Beauty of the World's largest Political Party - Bharatiya Janata Party (BJP) 🌷 @BJP4India Nation Fi… ,bjp,p
5733,#IndiaWantsModiAgain,RT @ArnabGoswamiRtv: Pm @narendramodi exposing @abpnewstv on the face of their reporters and also questioning their selective reporting or… ,bjp,p
5734,#IndiaWantsModiAgain,"RT @BJP4India: Hundreds of people were killed in panchayat elections in West Bengal, but there was no single incident in Kashmir. Are condi… ",bjp,p
5735,#IndiaWantsModiAgain,RT @KumariDiya: It is an Honour for me to represent #Rajsamand constituency for the ensuing Lok Sabha elections. Thank you Hon. PM @narendr… ,bjp,p
5736,#IndiaWantsModiAgain,RT @BJP4India: Just look at the language of the people who give lessons on the use of graceful language. Look at the kind of reports media… ,bjp,p
5737,#IndiaWantsModiAgain,"RT @mediadarbarnews: Top 10 Headlines, 06 April, 2019 - Media Darbar  https://t.co/fQp0utYaoT  #ShatrughanSinha  #IndiaWantsModiAgain #BJPF… ",bjp,p
5738,#IndiaWantsModiAgain,"RT @BJP4India: Pulwama has convinced the world that what India says is right. Because of that, the entire world supported us when the air s… ",bjp,p
5739,#IndiaWantsModiAgain,#IndiaWantsModiAgain People opposing Modi should introspect themselves. Would they oppose all wrong irrespective of… https://t.co/Mc6QWhdmkN ,bjp,p
5740,#IndiaWantsModiAgain,RT @kittuphani: Urmila said Hindus are terrorists and for votes she is celebrating #GudiPadwa. Lutyens say BJP is politicising Army and air… ,bjp,p
5741,#IndiaWantsModiAgain,RT @BJP4India: I have travelled across India and I've seen a wave. But some people can't see this massive wave: PM Modi #IndiaWantsModiAgai… ,bjp,p
5742,#IndiaWantsModiAgain,"RT @BJP4India: Generation after generations, Congress only gave slogans for the eradication of poverty. People got poorer &amp; their ministers… ",bjp,p
5743,#IndiaWantsModiAgain,RT @thehimanishukla: Our 'Gem' @narendramodi ji . We all r proud of you sir .  #IndiaWantsModiAgain #ModiHainTohMumkinHain https://t.co/PvD… ,bjp,p
5744,#IndiaWantsModiAgain,RT @sarbanandsonwal: #PhirEkBaarModiSarkaar rends the air in Assam and rest of #NorthEast. Was witness to the ever growing support for @BJP… ,bjp,p
5745,#IndiaWantsModiAgain,"RT @BJP4India: Glimpses of BJP National President Shri @AmitShah's 'Jan Sampark Abhiyan' in Ahmedabad, Gujarat. #IndiaWantsModiAgain https:… ",bjp,p
5746,#IndiaWantsModiAgain,RT @Sandeeep5472: Those people who asking  m y modi again????🤔🤔🤔  Pls answer m with logic  how many such incidents happen last 5 years and… ,bjp,p
5747,#IndiaWantsModiAgain,#IndiaWantsModiAgain favourite news channel of nda supporters ,bjp,p
5748,#IndiaWantsModiAgain,"RT @BJP4India: LIVE: PM Modi addresses public meeting in Balod, Chhattisgarh. Dial 9345014501 to listen LIVE. #IndiaWantsModiAgain https://… ",bjp,p
5749,#IndiaWantsModiAgain,RT @SwamiGeetika: @narendramodi Tell me if it’s a Modi wave or Modi Tsunami!  #IndiaWantsModiAgain  #BJPFoundationDay  https://t.co/p8WP4Ln… ,bjp,p
5750,#IndiaWantsModiAgain,RT @AzaadiFrmCorrup: Bhrashtachari janta party wants thugs and chor's india to spoil indian economy which has been already spoiling from la… ,bjp,p
5751,#IndiaWantsModiAgain,RT @dpradhanbjp: Hon. PM Shri. @narendramodi’s address at #VijaySankalpSabha in Sonepur. #IndiaWantsModiAgain https://t.co/p031fxV7Ss ,bjp,p
5752,#IndiaWantsModiAgain,I want to see these morrons reaction on 23rd May  #IndiaWantsModiAgain https://t.co/wKAOL1DvWT ,bjp,p
5753,#IndiaWantsModiAgain,"RT @TransportGyani: Providing seamless connectivity in Chhattisgarh through Roadways, Railways and Airways. #IndiaWantsModiAgain https://t.… ",bjp,p
5754,#IndiaWantsModiAgain,"RT @SumiSar09824911: ""If Modi has to be opposed, oppose him, but in the zeal to oppose Modi don't attack and devalue institutions and India… ",bjp,p
5755,#IndiaWantsModiAgain,RT @BJPLive: There is an anger against the Congress and I can sense it in this rally: PM @narendramodi #IndiaWantsModiAgain ,bjp,p
5756,#IndiaWantsModiAgain,#IndiaWantsModiAgain Modi govt has been running a battle against decades of scams &amp; loot by Congress govt.Cronies w… https://t.co/QAw7Drvprj ,bjp,p
5757,#IndiaWantsModiAgain,"RT @Dev_Fadnavis: One thing is ample clear that the kind of support @BJP4India and our Hon PM @narendramodi ji is getting, Congress is losi… ",bjp,p
5758,#IndiaWantsModiAgain,"RT @ShahnawazBJP: After campaigning in Nagpur yesterday for @nitin_gadkari ji, I hv now arrived in Pune. Will be addressing a Press Confere… ",bjp,p
5759,#IndiaWantsModiAgain,"RT @Dev_Fadnavis: Spoke on how Government is working hard for creating irrigation facilities, houses for poor, Swachh Bharat, Ayushman Bhar… ",bjp,p
5760,#IndiaWantsModiAgain,RT @utsav1087: Who will win from Amethi? RT for hardworking @smritiirani  Like for @RahulGandhi   #BharatBoleModiModi #BJPFoundationDay #In… ,bjp,p
5761,#IndiaWantsModiAgain,RT @sengarankur7: Yeah..sickularism at its peak N this is why #IndiaWantsModiAgain https://t.co/tI88fSxWJi ,bjp,p
5762,#IndiaWantsModiAgain,"RT @Dev_Fadnavis: Addressed public rally at Dhamangaon for @BJP4India Candidate @RamdasTadasMP ji, with Minister Pravin Pote Patil, Arunbha… ",bjp,p
5763,#IndiaWantsModiAgain,"RT @BJP4India: We have to understand the way employment data is collected in our country. For many years, we've been doing a sample survey… ",bjp,p
5764,#IndiaWantsModiAgain,"RT @BJP4India: LIVE: PM Modi addresses public meeting in Balod, Chhattisgarh. Dial 9345014501 to listen LIVE. #IndiaWantsModiAgain https://… ",bjp,p
5765,#IndiaWantsModiAgain,"RT @simplyirfan: Today, Public says #IndiaWantsModiAgain on twitter, let's watch again these advertisements.  Views, Opinion, hate, love, c… ",bjp,p
5766,#IndiaWantsModiAgain,"RT @KamalSandeshBjp: Generation after generations, Congress only gave slogans for the eradication of poverty. People got poorer &amp; their min… ",bjp,p
5767,#IndiaWantsModiAgain,"RT @BJP4India: Generation after generations, Congress only gave slogans for the eradication of poverty. People got poorer &amp; their ministers… ",bjp,p
5768,#IndiaWantsModiAgain,"RT @BJP4India: LIVE: PM Modi addresses public meeting in Sonepur, Odisha. Dial 9345014501 to listen LIVE. #IndiaWantsModiAgain https://t.co… ",bjp,p
5769,#IndiaWantsModiAgain,@Tejasvi_Surya @msrbommanahalli Love for BJP #IndiaWantsModiAgain ,bjp,p
5770,#IndiaWantsModiAgain,RT @dpradhanbjp: Hon. PM Shri. @narendramodi’s address at #VijaySankalpSabha in Sonepur. #IndiaWantsModiAgain https://t.co/p031fxV7Ss ,bjp,p
5771,#IndiaWantsModiAgain,"RT @BJP4India: LIVE: PM Modi addresses public meeting in Balod, Chhattisgarh. Dial 9345014501 to listen LIVE. #IndiaWantsModiAgain https://… ",bjp,p
5772,#IndiaWantsModiAgain,RT @universal2016: #IndiaWantsModiAgain   How many seats are you expecting for NDA in this election? ,bjp,p
5773,#IndiaWantsModiAgain,RT @dpradhanbjp: My address at #VijaySankalpSabha in Sonepur. #IndiaWantsModiAgain  Watch Live📡 https://t.co/s4TxVjLbOl ,bjp,p
5774,#IndiaWantsModiAgain,"RT @BJP4India: LIVE: PM Modi addresses public meeting in Balod, Chhattisgarh. Dial 9345014501 to listen LIVE. #IndiaWantsModiAgain https://… ",bjp,p
5775,#IndiaWantsModiAgain,"Maybe the ""two senior U.S. defense officials"" did an off-the-record personal F-16 head-count especially for .… https://t.co/Xteaaeo9af ",bjp,p
5776,#IndiaWantsModiAgain,#IndiaWantsModiAgain Comprehensive model of farmer welfare from sowing to harvesting has been hallmark of Modi govt… https://t.co/aBanvXZDNW ,bjp,p
5777,#IndiaWantsModiAgain,"RT @BJP4India: BJD is doing the same in Odisha as Congress has done in the country. Therefore, BJP has forced them to shut down shops of th… ",bjp,p
5778,#IndiaWantsModiAgain,"Wholesale Toys Manufacturer For Kids,  in India. https://t.co/ve0QVq7Qqf #ToyStory #kids #CSKvKXIP #IndiaWithNaMo… https://t.co/fIxOiNnQri ",bjp,p
5779,#IndiaWantsModiAgain,"RT @ShahnawazBJP: After campaigning in Nagpur yesterday for @nitin_gadkari ji, I hv now arrived in Pune. Will be addressing a Press Confere… ",bjp,p
5780,#IndiaWantsModiAgain,RT @BJP4India: Let me tell you about the conspiracy of congress. They have planned to implement policy that will lead to inflation.   Congr… ,bjp,p
5781,#IndiaWantsModiAgain,RT @KumariDiya: It is an Honour for me to represent #Rajsamand constituency for the ensuing Lok Sabha elections. Thank you Hon. PM @narendr… ,bjp,p
5782,#IndiaWantsModiAgain,"RT @VATS0503: #IndiaWantsModiAgain It is the Modi govt that is taking farmers out of farm crisis, bringing dignity to every woman, removing… ",bjp,p
5783,#IndiaWantsModiAgain,"RT @BJP4India: BJD is doing the same in Odisha as Congress has done in the country. Therefore, BJP has forced them to shut down shops of th… ",bjp,p
5784,#IndiaWantsModiAgain,RT @saandiippnayak: The Pakistanis and their boot licking Fiberals are all uniting to ensure PM #Modi is defeated in the 2019 elections. It… ,bjp,p
5785,#IndiaWantsModiAgain,"RT @BJP4India: Generation after generations, Congress only gave slogans for the eradication of poverty. People got poorer &amp; their ministers… ",bjp,p
5786,#IndiaWantsModiAgain,RT @BJP4India: Let me tell you about the conspiracy of congress. They have planned to implement policy that will lead to inflation.   Congr… ,bjp,p
5787,#IndiaWantsModiAgain,"RT @BJP4India: Glimpses of BJP National President Shri @AmitShah's 'Jan Sampark Abhiyan' in Ahmedabad, Gujarat. #IndiaWantsModiAgain https:… ",bjp,p
5788,#IndiaWantsModiAgain,"RT @BJP4India: LIVE: PM Modi addresses public meeting in Balod, Chhattisgarh. Dial 9345014501 to listen LIVE. #IndiaWantsModiAgain https://… ",bjp,p
5789,#IndiaWantsModiAgain,"RT @KumariDiya: The warmth, love &amp; support bestowed upon me by every single person of #Rajasthan has been phenomenal. I seek continued supp… ",bjp,p
5790,#IndiaWantsModiAgain,The mood was effervescent and people showed great enthusiasm when @HMOIndia Sri @rajnathsingh addressed Jan Sabha f… https://t.co/BEpgYFiqc7 ,bjp,p
5791,#IndiaWantsModiAgain,"RT @BJP4India: Glimpses of BJP National President Shri @AmitShah's 'Jan Sampark Abhiyan' in Ahmedabad, Gujarat. #IndiaWantsModiAgain https:… ",bjp,p
5792,#IndiaWantsModiAgain,"RT @BJP4India: BJD is doing the same in Odisha as Congress has done in the country. Therefore, BJP has forced them to shut down shops of th… ",bjp,p
5793,#IndiaWantsModiAgain,"RT @BJP4India: Generation after generations, Congress only gave slogans for the eradication of poverty. People got poorer &amp; their ministers… ",bjp,p
5794,#IndiaWantsModiAgain,RT @DipenPa13766739: Tell me if it’s a Modi wave or Modi Tsunami!  #IndiaWantsModiAgain  #BJPFoundationDay  https://t.co/9ZtEjVGIgG ,bjp,p
5795,#IndiaWantsModiAgain,"#IndiaWantsModiAgain BJP govt stands for the aspirations of common people, for the poor, for the oppressed &amp; for th… https://t.co/KCljUOfB3m ",bjp,p
5796,#IndiaWantsModiAgain,#IndiaWantsModiAgain Highest GDP growth and lowest inflation . If nyay implemented the economy of India will be in… https://t.co/ph3Vpat7fR ,bjp,p
5797,#IndiaWantsModiAgain,#IndiaWantsModiAgain lol. Says who?  Let's see which fool gets the chance to become India's PM. ,bjp,p
5798,#IndiaWantsModiAgain,"RT @BJP4India: LIVE: PM Modi addresses public meeting in Balod, Chhattisgarh. Dial 9345014501 to listen LIVE. #IndiaWantsModiAgain https://… ",bjp,p
5799,#IndiaWantsModiAgain,RT @BJPLive: There is an anger against the Congress and I can sense it in this rally: PM @narendramodi #IndiaWantsModiAgain ,bjp,p
5800,#IndiaWantsModiAgain,"#IndiaWantsModiAgain PM Modi addresses Public Meeting at Balod, Chhattisgarh https://t.co/BGiCFbUPCt ",bjp,p
5801,#IndiaWantsModiAgain,"RT @BJP4India: LIVE: PM Modi addresses public meeting in Balod, Chhattisgarh. Dial 9345014501 to listen LIVE. #IndiaWantsModiAgain https://… ",bjp,p
5802,#IndiaWantsModiAgain,RT @KumariDiya: It is an Honour for me to represent #Rajsamand constituency for the ensuing Lok Sabha elections. Thank you Hon. PM @narendr… ,bjp,p
5803,#IndiaWantsModiAgain,RT @BJP4India: Congress has planned to implement policy that will lead to inflation.   Senior leaders of Congress have been heard stating t… ,bjp,p
5804,#IndiaWantsModiAgain,"RT @BJP4India: Glimpses of BJP National President Shri @AmitShah's 'Jan Sampark Abhiyan' in Ahmedabad, Gujarat. #IndiaWantsModiAgain https:… ",bjp,p
5805,#IndiaWantsModiAgain,There is an anger against the Congress and I can sense it in this rally: PM @narendramodi #IndiaWantsModiAgain ,bjp,p
5806,#IndiaWantsModiAgain,RT @VijayKu65817876: @RagMal108 @narendramodi @AmitShahOffice @shwait_malik @BJYM @dineshkoudanya @sunny_sharmabjp @Ar_AJAYARORA @varunpuri… ,bjp,p
5807,#IndiaWantsModiAgain,RT @BJP4India: The Congress party has become like the main protagonist in the Ghajini movie. They do not remember the promises they have ma… ,bjp,p
5808,#IndiaWantsModiAgain,"#IndiaWantsModiAgain It is the Modi govt that is taking farmers out of farm crisis, bringing dignity to every woman… https://t.co/LEVdNKzzIT ",bjp,p
5809,#IndiaWantsModiAgain,RT @Namo4Blore: #HappyUgadi #IndiaWantsModiAgain  The Congress Song by Politically Incorrect https://t.co/5WC9znQIxj ,bjp,p
5810,#IndiaWantsModiAgain,"RT @BJP4India: Once our govt is formed in the state and the centre, Odisha will be recognized for tourism instead of migration of masses: P… ",bjp,p
5811,#IndiaWantsModiAgain,"RT @BJP4India: LIVE: PM Modi addresses public meeting in Sonepur, Odisha. Dial 9345014501 to listen LIVE. #IndiaWantsModiAgain https://t.co… ",bjp,p
5812,#IndiaWantsModiAgain,"#IndiaWantsModiAgain Surging India is defined by new pictures now. Earlier in 2014, 50% of people didn’t have bank… https://t.co/BACx76Q41N ",bjp,p
5813,#IndiaWantsModiAgain,"RT @mediadarbarnews: Top 10 Headlines, 06 April, 2019 - Media Darbar  https://t.co/fQp0utYaoT  #ShatrughanSinha  #IndiaWantsModiAgain #BJPF… ",bjp,p
5814,#IndiaWantsModiAgain,RT @BJP4India: Mahanadi flows here but the region has no water or irrigation system. The farmers have to sell their paddy and cotton at dir… ,bjp,p
5815,#IndiaWantsModiAgain,RT @BJP4India: Let me tell you about the conspiracy of congress. They have planned to implement policy that will lead to inflation.   Congr… ,bjp,p
5816,#IndiaWantsModiAgain,RT @BJP4India: Congress has planned to implement policy that will lead to inflation.   Senior leaders of Congress have been heard stating t… ,bjp,p
5817,#IndiaWantsModiAgain,"RT @BJP4India: LIVE: PM Modi addresses public meeting in Balod, Chhattisgarh. Dial 9345014501 to listen LIVE. #IndiaWantsModiAgain https://… ",bjp,p
5818,#IndiaWantsModiAgain,"RT @BJP4India: LIVE: PM Modi addresses public meeting in Balod, Chhattisgarh. Dial 9345014501 to listen LIVE. #IndiaWantsModiAgain https://… ",bjp,p
5819,#IndiaWantsModiAgain,"RT @Rao_InderjitS: By nominating me again for Lok Sabha Elections, PM @narendramodi has sent out an important message. He wants clean peopl… ",bjp,p
5820,#IndiaWantsModiAgain,"RT @BJP4India: In Kerala and West Bengal, our karyakartas are killed every now and then. However, it doesn't deter BJP karyakartas: PM Modi… ",bjp,p
5821,#IndiaWantsModiAgain,"RT @trollsangh: On the BJP foundation day, don't forget this Disaster...!!! 😂 @narendramodi #BJPFoundationDay #ShatrughanSinha #Navratri #I… ",bjp,p
